lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
leslie3d_1116B,124607.0,124819.0,124825.0,124825.0,124814.0,124827.0,124825.0,124822.0,124819.0,124962.0,124819.0,124819.0,124822.0,124810.0,124819.0,124819.0,124819.0,124819.0,124819.0,124819.0,124819.0,124819.0,115838.0,106979.0,103228.0,123298.0,121547.0,106090.0,107070.0,107410.0,123921.0,103245.0,107173.0,123926.0,123586.0,102604.0,104945.0,123926.0,123894.0,123910.0,123913.0,103109.0
cactusADM_1495B,64027.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62023.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,62151.0,64829.0,64004.0,63990.0,64064.0,64173.0,63990.0,64056.0,64024.0,64180.0,63376.0,61657.0,64180.0,64180.0,63377.0,61936.0,64180.0,64152.0,64089.0,64091.0,62263.0
astar_23B,12843.0,61141.0,61129.0,61113.0,61138.0,61121.0,61476.0,61116.0,61067.0,61555.0,61055.0,61087.0,61333.0,61384.0,61357.0,61141.0,61141.0,61141.0,61141.0,61141.0,61141.0,61141.0,13787.0,12432.0,12432.0,12432.0,12432.0,12432.0,12432.0,12432.0,12432.0,12561.0,13052.0,12432.0,12432.0,12520.0,12765.0,12432.0,12432.0,12432.0,12432.0,15460.0
soplex_205B,269379.0,278938.0,277099.0,280574.0,277987.0,278230.0,278744.0,279528.0,281831.0,277329.0,278229.0,278404.0,274688.0,276735.0,278851.0,278669.0,278669.0,278787.0,278938.0,278938.0,278938.0,278938.0,286717.0,251609.0,252471.0,259398.0,261306.0,252107.0,252051.0,253006.0,262029.0,254498.0,262576.0,259717.0,261405.0,254184.0,262493.0,259717.0,259579.0,259419.0,260011.0,257929.0
libquantum_964B,207724.0,207723.0,207723.0,207723.0,207721.0,207723.0,207723.0,207723.0,207723.0,207719.0,207723.0,207723.0,207720.0,207720.0,207723.0,207723.0,207723.0,207723.0,207723.0,207723.0,207723.0,207723.0,207717.0,207719.0,207719.0,207719.0,207720.0,207719.0,207718.0,207715.0,207722.0,207717.0,207721.0,207718.0,207722.0,207719.0,207720.0,207719.0,207720.0,207720.0,207720.0,207724.0
lbm_564B,38153.0,40622.0,40567.0,40516.0,40500.0,40611.0,40546.0,40586.0,40471.0,40462.0,40682.0,40670.0,40229.0,40230.0,40470.0,40622.0,40622.0,40622.0,40622.0,40622.0,40622.0,40622.0,39820.0,39076.0,39559.0,38596.0,38822.0,39512.0,39730.0,39779.0,38371.0,39383.0,39835.0,38166.0,38407.0,39487.0,39705.0,38167.0,38192.0,38163.0,38181.0,38182.0
soplex_66B,193126.0,192425.0,187636.0,188838.0,192005.0,188713.0,189834.0,193172.0,187286.0,184094.0,192244.0,192244.0,183737.0,184995.0,191076.0,192878.0,192878.0,192842.0,192425.0,192425.0,192425.0,192425.0,211012.0,180278.0,179755.0,186911.0,184623.0,179461.0,180613.0,182373.0,182902.0,177632.0,188310.0,185986.0,181499.0,177394.0,187036.0,186019.0,182952.0,190488.0,186282.0,174463.0
mcf_158B,852444.0,1189492.0,1187556.0,1189723.0,1189104.0,1189787.0,1188852.0,1186801.0,1184452.0,1185969.0,1190799.0,1192140.0,1184476.0,1181054.0,1188408.0,1189556.0,1189556.0,1189492.0,1189492.0,1189492.0,1189492.0,1189492.0,1153490.0,828057.0,823806.0,839212.0,839067.0,821113.0,781846.0,782826.0,828449.0,871329.0,917686.0,832706.0,827943.0,847586.0,915083.0,832145.0,839149.0,839148.0,839150.0,1128330.0
GemsFDTD_712B,369712.0,374280.0,374305.0,374303.0,374302.0,374292.0,374289.0,374301.0,374311.0,374700.0,374290.0,374284.0,374298.0,374301.0,374282.0,374280.0,374280.0,374280.0,374280.0,374280.0,374280.0,374280.0,372377.0,328934.0,330002.0,349987.0,357279.0,328180.0,329204.0,329186.0,339811.0,366587.0,368664.0,369060.0,336144.0,361727.0,367532.0,351064.0,369060.0,366992.0,369060.0,365996.0
wrf_1212B,7357.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7756.0,7576.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0,7357.0
