lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
soplex_217B,53387.0,47753.0,49082.0,48506.0,48745.0,49559.0,48379.0,48154.0,49881.0,51284.0,47984.0,47992.0,53670.0,52207.0,47994.0,47494.0,47494.0,47529.0,47529.0,47753.0,47753.0,47753.0,45886.0,54539.0,54531.0,53691.0,52822.0,54375.0,54440.0,54544.0,54501.0,52807.0,51128.0,53656.0,54777.0,52518.0,52396.0,53668.0,53648.0,54456.0,51193.0,49322.0
milc_409B,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130689.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0,130690.0
calculix_2670B,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
sphinx3_2520B,8407.0,3303.0,3285.0,3288.0,3308.0,3296.0,3297.0,3299.0,3285.0,3252.0,3303.0,3303.0,3293.0,3303.0,3303.0,3303.0,3303.0,3303.0,3303.0,3303.0,3303.0,3303.0,8744.0,5633.0,5633.0,5633.0,5633.0,5633.0,5633.0,5633.0,5633.0,2920.0,2764.0,5633.0,5633.0,2892.0,2795.0,5633.0,5633.0,5633.0,5633.0,2787.0
GemsFDTD_109B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bzip2_281B,17150.0,17728.0,17743.0,17702.0,17725.0,17735.0,17746.0,17704.0,17808.0,17726.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,17728.0,18293.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17434.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17675.0,17268.0
zeusmp_300B,9849.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10811.0,10961.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0,9848.0,9842.0,9849.0,9849.0,9849.0,9842.0,9849.0,9849.0,9849.0,9849.0,9983.0
mcf_250B,1448.0,1238.0,1291.0,1273.0,1283.0,1270.0,1168.0,1244.0,1258.0,1313.0,1236.0,1241.0,1230.0,1225.0,1232.0,1240.0,1239.0,1238.0,1238.0,1238.0,1238.0,1238.0,1350.0,1395.0,1603.0,1457.0,1460.0,1614.0,1504.0,1494.0,1417.0,1527.0,1491.0,1445.0,1503.0,1509.0,1445.0,1450.0,1458.0,1458.0,1456.0,1312.0
bzip2_259B,21023.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21024.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0,21023.0
leslie3d_1116B,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26151.0,26150.0,26150.0,26151.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26150.0,26152.0,26150.0,26152.0,26152.0,26152.0,26152.0,26152.0,26152.0,26150.0,26150.0,26152.0,26152.0,26150.0,26150.0,26152.0,26152.0,26152.0,26152.0,26151.0
cactusADM_1495B,31196.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31358.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,31339.0,29063.0,31195.0,31195.0,31195.0,31195.0,31195.0,31195.0,31195.0,31195.0,31123.0,30200.0,31195.0,31195.0,31131.0,30547.0,31195.0,31195.0,31195.0,31195.0,30795.0
astar_23B,2.0,28.0,27.0,27.0,26.0,28.0,28.0,27.0,26.0,32.0,28.0,28.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0
soplex_205B,52911.0,48865.0,49433.0,48662.0,47612.0,46951.0,47957.0,48778.0,46713.0,49252.0,48842.0,48724.0,49610.0,50897.0,48601.0,48929.0,48929.0,48875.0,48865.0,48865.0,48865.0,48865.0,52452.0,56565.0,56524.0,55138.0,54638.0,56376.0,56384.0,56064.0,56230.0,54195.0,55014.0,55514.0,56216.0,54364.0,56146.0,55514.0,54963.0,54836.0,53462.0,50970.0
libquantum_964B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
lbm_564B,221970.0,219156.0,216178.0,214830.0,213257.0,214608.0,213720.0,215824.0,211335.0,196959.0,221156.0,221250.0,191817.0,196692.0,209772.0,219156.0,219156.0,219156.0,219156.0,219156.0,219156.0,219156.0,210799.0,199593.0,199000.0,217817.0,207457.0,198856.0,197710.0,197408.0,219622.0,199208.0,203273.0,221194.0,219297.0,199968.0,201814.0,220916.0,220878.0,221200.0,221168.0,194328.0
soplex_66B,41833.0,39044.0,40301.0,40528.0,38609.0,40045.0,39842.0,39362.0,40875.0,39804.0,39043.0,39043.0,39488.0,40354.0,39731.0,38850.0,38850.0,38852.0,39044.0,39044.0,39044.0,39044.0,39156.0,42710.0,42644.0,42071.0,41666.0,42624.0,42938.0,42345.0,42896.0,40073.0,38770.0,42079.0,42730.0,40022.0,39969.0,42078.0,41980.0,42094.0,39089.0,39938.0
mcf_158B,4248.0,3283.0,3247.0,3381.0,3224.0,3394.0,3355.0,3132.0,3144.0,3178.0,3293.0,3286.0,3394.0,3315.0,3280.0,3282.0,3282.0,3283.0,3283.0,3283.0,3283.0,3283.0,2968.0,4356.0,4330.0,4216.0,4221.0,4310.0,4251.0,4256.0,3999.0,4355.0,4359.0,4018.0,4030.0,4244.0,4369.0,3980.0,4216.0,4216.0,4217.0,4125.0
GemsFDTD_712B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
