lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
cactusADM_1495B,376.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,145.0,365.0,371.0,363.0,356.0,371.0,355.0,358.0,355.0,345.0,291.0,355.0,355.0,352.0,285.0,355.0,360.0,356.0,355.0,375.0
astar_23B,194005.0,191244.0,191525.0,191232.0,191488.0,191492.0,191174.0,191484.0,189893.0,190386.0,191647.0,191557.0,191087.0,191240.0,191090.0,191244.0,191244.0,191244.0,191244.0,191244.0,191244.0,191244.0,194088.0,193671.0,193671.0,193671.0,193671.0,193671.0,193671.0,193671.0,193671.0,192935.0,190614.0,193671.0,193671.0,193035.0,192550.0,193671.0,193671.0,193671.0,193671.0,194186.0
soplex_205B,85286.0,78472.0,80310.0,78287.0,78666.0,79037.0,78942.0,78400.0,77461.0,82205.0,79158.0,78951.0,82214.0,79845.0,78821.0,78440.0,78440.0,78501.0,78472.0,78472.0,78472.0,78472.0,74703.0,90887.0,90830.0,90786.0,88183.0,90670.0,90534.0,90191.0,87931.0,91574.0,88574.0,90118.0,88429.0,90978.0,87925.0,90118.0,89710.0,88839.0,89490.0,88667.0
libquantum_964B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lbm_564B,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,1061.0,748.0,1655.0,1216.0,812.0,505.0,512.0,1766.0,794.0,605.0,1912.0,1737.0,718.0,583.0,1933.0,1892.0,1912.0,1925.0,1570.0
soplex_66B,52389.0,60708.0,65143.0,64295.0,60062.0,63659.0,63059.0,60640.0,65254.0,66785.0,60769.0,60769.0,68947.0,66266.0,62227.0,60304.0,60304.0,60392.0,60708.0,60708.0,60708.0,60708.0,45947.0,56379.0,56982.0,54355.0,54797.0,56957.0,56603.0,56394.0,56150.0,58669.0,53389.0,53796.0,57076.0,58685.0,53516.0,53757.0,54134.0,51872.0,53655.0,64986.0
mcf_158B,783499.0,791638.0,793811.0,791603.0,794075.0,791001.0,792896.0,794732.0,787630.0,806838.0,790553.0,789385.0,796691.0,793639.0,792817.0,791901.0,791901.0,791638.0,791638.0,791638.0,791638.0,791638.0,820938.0,785975.0,747525.0,799519.0,799575.0,746227.0,751345.0,750557.0,790171.0,730716.0,675658.0,792983.0,788018.0,752824.0,688077.0,792908.0,799595.0,799595.0,799593.0,924227.0
GemsFDTD_712B,367.0,4065.0,3428.0,3471.0,4126.0,3833.0,3654.0,3774.0,3342.0,2779.0,4050.0,4013.0,4135.0,4092.0,4075.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,4065.0,30.0,2934.0,2920.0,1644.0,1161.0,2965.0,2918.0,2927.0,2224.0,913.0,972.0,423.0,2490.0,1199.0,1110.0,1560.0,423.0,570.0,423.0,5171.0
wrf_1212B,319.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,98.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,318.0
wrf_1650B,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
